Country Name,Country Code,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Dinamarca,DNK,6.37883241469532,5.66682208755829,0.637021221129984,9.26993821028159,4.5552548590879,2.74091007045041,5.88623124121932,5.85299737649714,6.79912047392293,1.85600172758038,3.17782168196071,3.79759816845579,4.71949291132046,-0.964267384329801,-1.40989953291778,5.99340195153275,1.98543025474245,2.41699354282181,4.05329979126334,-0.751430002361559,-0.740986389012875,3.89211245643591,2.65480394401855,4.33934505132922,4.15308383294486,4.73340611933794,0.462955829960563,0.272951118976223,0.697173210370437,1.66026774169177,1.45818005306188,2.0228112415746,-0.078900412805325,5.29469615156448,3.03802150461165,2.89575069230459,3.16848143784479,2.32630274538961,2.96730536257029,3.72400899471576,0.95003224600012,0.456530018779986,0.441091006625101,2.77635180744053,2.35960882992528,3.81648769908172,0.987173815945127,-0.417178439991005,-4.97447905669058,1.58289703108802,1.3108037609606,-0.0054323016167074,1.39267343161971,1.27799983192831,2.10441456445301,3.07304549209093,3.05647723922718,1.8600074900921,1.71140093932736,-1.78010601831291,6.50025445756295,0.443832614908331,0.604587766175584,3.47783593140312,2.92843280014236
España,ESP,11.8386744503902,9.95343823186656,9.59649901930561,5.30851044597863,6.25313501090316,7.24606020058305,4.34033831645002,6.59702019075823,8.90701540575571,4.24497088667341,4.64947364578497,8.14974586367205,7.7884653422601,5.61878564719633,0.542203343297047,3.30379140860018,2.83857436106388,1.46300333315605,0.0415465166768456,2.20872810257116,-0.13246859717357,1.2464617922282,1.77011581051299,1.78468751370853,2.3214357659951,3.25332169179885,5.54712273579352,5.09432412898086,4.82703031299745,3.7813935513235,2.54600049647455,0.929215482921151,-1.03149183695307,2.38319537908909,2.75749400293542,2.60741117110229,3.58729972356299,4.30197745333581,4.40886545305924,5.20064125553942,3.91908880808811,2.75545611564098,2.9392895953076,3.1145314799161,3.5512255846125,4.04343515605099,3.53350013165972,0.767165748290694,-3.76813306940053,0.0941223116369514,-0.639920636520344,-2.86511368637748,-1.42732224757626,1.52048593647231,4.06086672473866,2.91515598595787,2.89604207865007,2.39541124478878,1.96117850841711,-10.9400706350371,6.68314420473001,6.37031712129601,2.46085796805582,3.45525405630191,2.82495400578509
Estonia,EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.99984543758373,-21.1686553650031,-5.74049004899702,-1.6424292041964,4.52668338927012,4.94301226131752,13.0500207047869,4.33982761193587,-0.425025372086623,10.0876385800462,5.88074589534277,6.93300082616575,7.59630181032645,6.80070110758655,9.52305386462066,9.76257131206653,7.57091879311882,-5.12531154308803,-14.6302225427906,2.4497502063999,7.60697458913162,3.67201872506541,1.75649379621869,3.32278988182702,1.83815262882932,3.09301920751959,5.63467248963991,3.69969756161726,3.72664943466884,-2.88380751483778,8.25488044580031,-1.22616966587796,-2.74421914571231,-0.0900428648493801,0.584308464789387
Finlandia,FIN,7.60467026250204,2.98194619587649,3.28509957241208,5.23868649547225,5.30285837553808,2.37282236922805,2.16882897910781,2.30328981591643,9.59328847858328,7.47043267144105,2.35692123166586,7.7354848193458,6.98382835563822,3.23653343563224,1.80489795187316,0.344383187103318,0.239510630103453,2.91970756437469,7.12192593764533,5.38904748575388,1.28938426892493,3.08671541654802,3.10384880639285,3.22653291609758,3.54005438717211,2.75509931172768,3.56103297195551,5.23111280719965,5.08392955255206,0.691649917806032,-5.88059618513641,-3.31137361706595,-0.779815061561479,3.96437283726799,4.23436710187066,3.66265716987186,6.39770068404337,5.45427021765444,4.38928070374669,5.75373770498848,2.64026205699308,1.68732644358099,2.01179992738312,4.00537952277651,2.77730918518017,4.01957326515895,5.31280176694145,0.784431235717051,-8.07603116552393,3.1682879121621,2.39039455396828,-1.52284013040689,-0.979741024949618,-0.4780684247837,0.466503766322674,2.57193414898754,3.30337003591039,1.19297759742292,1.34973845741737,-2.49103605535707,2.67634641498897,0.763041912763526,-1.28973484453397,0.374566568538427,0.173444509584499
Francia,FRA,4.94642545980355,6.85626464484753,6.1033388581149,6.58280685437494,4.83875011249243,5.16354274190655,4.80177080876672,4.54401821190027,7.09364697994077,6.20017438615466,5.29344622836985,4.51410759995832,6.19458406640176,4.41471376407343,-0.945609616912307,4.33755647481964,3.55415568976466,3.94936216342872,3.69531078677157,1.67641337198611,1.18831474293866,2.44251268690125,1.26205761797051,1.60947146551595,1.56907436604108,2.38953554470334,2.55274621143047,4.81422400170246,4.40516927190527,2.82962715326478,1.23666248297356,1.5160611169627,-0.35899781051468,2.38366086110145,2.30479278392259,1.39707987198881,2.5270616339357,3.45259434279616,3.39930808809441,4.14099996402915,1.89946701186636,1.06775027069419,0.967827182558352,2.86825052501032,1.88856584109286,2.71406448755236,2.53048188351066,0.380171435849121,-2.82455153714783,2.00032476039051,2.43757653729007,0.183835264973013,0.781756446231,0.997832947295251,1.06675474783462,0.860031075424033,2.08361485997399,1.64590872395887,2.02744646419237,-7.44064589948231,6.88233783360239,2.71676264185913,1.43921494437743,1.19046798275883,0.840949955479587
Reino Unido,GBR,2.70131421328257,1.0986962362898,4.85954520244742,5.59481105874345,2.13033308666921,1.56744960482462,2.77573771112216,5.47269310050385,1.93913775370176,2.70858148856038,2.00453760135888,3.62637105743457,7.31352424220155,-1.67969792645223,-0.676870194049812,2.80465599545295,2.36335094409922,3.40337382855367,2.74677219709527,-2.17910220206564,-1.3234581733779,2.09306886432368,3.62434641923983,2.67092491032817,3.59938143817158,4.01232987098167,4.56208082572655,5.0321018040183,2.28144671930745,0.779266119883417,-1.29243974751705,1.29472849604493,3.49048744653493,4.95341092800692,3.53339096338078,2.61491606949487,4.8799853038024,3.24631482881618,2.94445869854798,4.52438074810904,2.39102229602824,1.70902736258567,3.21851612669614,2.32601853325993,2.7906547174688,2.18982132415704,2.93091133582351,-0.0494116727402769,-4.58740819226323,2.26054460931586,0.851437739020326,1.52826034721852,1.71846961308464,3.16017351468152,2.14040560033371,2.20652020635357,3.02322219840339,1.55133095078786,1.25629899760824,-10.047896637362,8.5431118453255,5.14970388522993,0.271650048355255,1.08027716858781,1.38844207858726
Grecia,GRC,13.2038386052462,0.364812289877747,11.8448666655957,9.40967732368279,10.7680109720411,6.49450138060494,5.66948643356486,7.20371768036424,11.5636684082563,8.93058020025967,7.84117657760304,10.1601515908652,8.09237907118801,-6.43824057014004,6.36680794602181,6.85189869571943,2.94100090620763,7.24686397906468,3.28207958853159,0.67713140669585,-1.55372126905196,-1.13264739051145,-1.07862273931177,2.01058093704644,2.50955640237393,0.517660006338886,-2.25886322369171,4.28786172851761,3.79999995287797,0.0,3.09999970633838,0.700000337119789,-1.60000002186294,1.99999984724822,2.09971953235275,1.38247057325857,3.60288326516122,3.43693579661333,2.65878562321184,4.13782699405849,4.65041459442163,4.68313727063017,5.79682274294369,5.37786634595851,1.18350635493289,6.44339762487436,3.50686976639459,0.0574740238200775,-4.11927606715011,-5.6937412158003,-9.87677875300243,-8.33113421099992,-2.27211699888024,0.792225060962835,-0.228301892172851,-0.0317947678412054,1.47312472702352,2.06467207892409,2.27718065334808,-9.19623149726978,8.65449786002131,5.52198580589408,2.13591131996631,2.0865743380603,2.07306882481713
Hungría,HUN,4.69999999488822,6.09999999841257,5.69999999485775,4.69999999556325,42.4104142736878,7.3999999999681,7.50000000167125,4.89999999675248,6.89999999952575,4.70000000204568,6.20000000077683,6.10000000166247,6.89999999769147,5.90000000111885,6.20000000011996,3.60000000149444,7.59999999820526,4.39999999884645,2.69999999994029,0.200000000298047,2.86674496073709,2.84108854346734,0.722965872564103,2.65804768341506,-0.253067484259233,1.53494882553377,4.05122959931954,-0.0652631444904301,0.736424820167869,-3.49665976104178,-11.8920408609388,-3.06418034558638,-0.576108518425613,2.94715455541068,1.48952547593046,0.101234227633242,2.97787906543104,3.84810814449837,3.08605811588221,4.40937501806403,4.06202617226026,4.73006530805553,3.93877761242727,4.96312536156307,4.30028318461673,3.93393162712054,0.332354337878925,0.993437085479655,-6.7401660845502,1.06795068152046,1.91670916599742,-1.33948446518181,2.03216990678146,4.33435364113967,3.65981615406955,2.43864141309342,4.12418389451805,5.60613813768876,5.07718495088933,-4.33872540024058,7.22291580811137,4.15238057779229,-0.817107370513455,0.709070599066038,0.509542309726868
Irlanda,IRL,5.01616916866978,3.21644390828419,4.74463396242706,3.78596297345371,1.93344870050223,0.893092672389145,5.78570381955785,8.24392804095207,5.86385531503191,2.66052933421503,3.46988866612384,6.48980775082018,4.72142803863792,4.26023030161873,5.65664652614466,1.39480668315268,8.21130051013432,7.18672760788444,3.07303639266831,3.07932918345945,3.32521731639946,2.28346843284601,-0.244301213870017,4.35437267775501,3.08561465915007,-0.428330204205935,4.66309058769842,5.21741342322537,5.81391994557339,8.46652776398362,1.9296401741083,3.34327412603812,2.69260841466448,5.75582797061618,9.63442136559036,7.37962465765875,11.0217650823433,8.7661226571214,10.5298856427062,9.40352476399653,5.30582133514299,5.89936506079005,3.01383869396012,6.78813990621356,5.73978202625278,4.98785364537615,5.31011830898613,-4.48407081043062,-5.09578277913846,1.68297175486512,1.60886648916944,-0.40502941658977,2.1929375750029,9.38579335130922,24.6239856364006,1.22271661130947,10.1088576065965,7.68865937437435,4.97288003766816,7.15369505735335,16.2581881158197,7.51113888415304,-2.53637409313261,2.59946721553708,12.3375990291434
Islandia,ISL,-0.0741840750400797,8.31477354616688,10.2810142672661,9.88191422626177,7.29638018286288,8.75065886498352,-1.26030052797319,-5.49828177696551,2.38961032371272,7.45814314227431,13.0608375831739,6.17733454676718,6.80600969930141,5.70629209965455,0.64615505171875,5.95936756657377,8.82227726391153,6.01671453236096,4.86058242659418,5.74792072898289,4.2650070463216,2.15456624389918,-2.15116172402108,4.12911824601976,3.29284143329744,6.27054192019342,8.54593973363589,-0.089725977854286,0.258439804261698,1.16937035968014,-0.223525498840075,-3.37389416853765,1.31344949985998,3.60885792911003,0.116583656161382,4.49765336794034,4.14087045329792,7.01048323038307,3.89798762511016,4.90518213950493,3.84093935332692,0.542286728290463,2.28136971847135,7.62260520494142,7.02934061160924,5.67161248703039,8.74132941862472,1.69961072411662,-8.32146414938261,-2.22181843777449,1.37999669197329,1.16931174934061,3.59695697128252,1.91381613095174,3.76859020213645,6.21808764670307,3.48506704155555,4.66077036232377,1.13821227336888,-6.64587810456635,5.18057190719905,8.85729897856851,5.0322597376242,-1.2828764442695,1.27946207863934
